lon,lat,index
114.18734684600147,22.31601328168115,0
114.18631259975425,22.37911892064128,0
114.23129775794274,22.27458102835342,0
114.20810367350074,22.42967794159865,0
114.1675562156788,22.32565803059716,0
114.19538672093825,22.26922489858092,0
114.22518105894558,22.54405285507417,0
114.13852528354133,22.286722821217385,0
114.16835215970414,22.325342003614303,0
114.1555805667291,22.24788511664084,0
114.17123689252956,22.27665808436032,0
114.16355666308895,22.33110319475488,0
114.13577935302256,22.35234746566271,0
114.18370492094766,22.26953285541706,0
114.14793573991724,22.249897777538266,0
114.25356920227505,22.31627541374024,0
114.0579915075079,22.37017146249052,0
114.1702060500968,22.32593810874558,0
114.0069023266037,22.440410034977692,0
114.211051151332,22.288087357454263,0
114.16637171359422,22.32996554753746,0
114.18738574499186,22.31702470608365,0
114.0113285654473,22.44335855344271,0
114.176407863638,22.51785401439434,0
114.0258565120816,22.213481794616253,0
114.0063633852227,22.364589616392863,0
113.98190421286128,22.38697569794663,0
114.2003577748692,22.289380639555585,0
114.23932734889335,22.264707640567103,0
114.1373912244327,22.351273229964924,0
114.05301361707872,22.443441060059744,0
114.17050911474936,22.277804949101704,0
114.17521447648762,22.333478772861792,0
114.17415706780778,22.29944243612285,0
114.19172424437916,22.317069518613064,0
114.11994838216164,22.368426080675537,0
114.193893068778,22.273622987680728,0
114.16622642979812,22.325775346699555,0
114.17493346993363,22.296850659676696,0
114.17094575557888,22.27776884294176,0
114.18626592974648,22.262705552754117,0
114.19315678982618,22.28339421542892,0
114.26002840625158,22.3081356614894,0
114.1650513927191,22.44773243049188,0
114.18087344952916,22.327419209857023,0
114.15598661243212,22.45309560024772,0
114.17296256188568,22.329992930586656,0
114.14845201634095,22.28752858595801,0
114.0188904990063,22.43980813814516,0
114.17959125116678,22.279764697264657,0
114.19209918979708,22.28412579969584,0
113.98848299224736,22.37627333125493,0
114.22114131942652,22.282413680509844,0
114.16507177792644,22.32087165672734,0
114.15479972809896,22.34015087802565,0
114.1430055153394,22.49937429672428,0
114.17355529466704,22.303244313788557,0
114.14449191131752,22.45983041452501,0
114.23000923611536,22.27976504203423,0
114.18146357267592,22.26756425298412,0
113.97770809819733,22.401410311025533,0
114.19369487994472,22.4006922223138,0
114.17107996802268,22.317639028279867,0
114.1277363664654,22.503406950651566,0
114.13747468052412,22.502985196469982,0
114.1720421990025,22.27794949176267,0
114.15714252138557,22.247253166119425,0
114.16486625884406,22.45415306537815,0
114.17082731590035,22.324655789467524,0
114.16415873130651,22.328357945778865,0
114.15609110666506,22.33816432263217,0
114.1818424120912,22.28008071567819,0
114.17587455155513,22.33304531030663,0
114.22315989971644,22.28323490461667,0
114.16800581283869,22.27626059273892,0
114.17525329989104,22.33386708812464,0
114.18276426687844,22.281164361082023,0
114.19494302044296,22.289525824213456,0
114.2261468194996,22.27824911414001,0
114.20121199952403,22.29100602622204,0
114.19131660046452,22.317069555543057,0
113.97867730286067,22.389084909152555,0
114.05234657139184,22.450673926937643,0
114.17284290242348,22.44145664506337,0
114.18061137607026,22.327518552621832,0
114.11078086115675,22.372423125487867,0
113.94893052450944,22.295227687633957,0
114.11185933243924,22.22398736767306,0
114.19685459698704,22.28887539442889,0
114.20904782038868,22.395903724338712,0
114.15535651564134,22.317511280055587,0
114.26910527699542,22.32674279498782,0
114.16942970167943,22.32280446082584,0
114.10777754590156,22.37858069141457,0
114.18659930962932,22.313213842527144,0
114.18058595997933,22.46565824428813,0
114.18234879209344,22.32617294544624,0
114.17477813109784,22.301528517324478,0
114.11300360979618,22.37408563499384,0
114.2059762273481,22.42889268838305,0
114.01201005838946,22.433886324788823,0
114.02572034441148,22.213842895788613,0
114.13227684020003,22.25372324304857,0
114.14052436656364,22.28626271849313,0
114.17964166552062,22.37454069484822,0
114.21039133362105,22.288259077158838,0
114.1736977408675,22.44288347630805,0
114.16216888073656,22.32835777800339,0
114.17839888517628,22.38102463190323,0
114.16179970239229,22.33141911167048,0
114.17368807649434,22.44066198336232,0
114.16112031438878,22.33063338666929,0
114.19106033971994,22.278472715605638,0
113.994592772793,22.36706921435672,0
114.1758648999084,22.32501712128006,0
113.96551890595588,22.3828733470142,0
114.17570944806634,22.343791691529045,0
114.2051024528491,22.431096278531577,0
114.1838019103897,22.268810399271185,0
114.18361942248256,22.307298948654008,0
114.18640281865596,22.27828341361954,0
114.19932505344477,22.384797835095885,0
114.16211970003732,22.33453469082909,0
114.18789114783372,22.325919805598836,0
113.9866795569067,22.41720635281177,0
114.19122918984012,22.31650063570398,0
114.004605282761,22.46761624128704,0
114.17433140349384,22.31894854735157,0
113.99510211091334,22.43087910833349,0
114.15736630253856,22.45220175848624,0
114.19153836945686,22.395608257468204,0
114.25926414802876,22.427754507184897,0
114.20242447179406,22.341342389945936,0
114.0096062249584,22.4457498416948,0
114.15683152827688,22.25120856239268,0
114.18300883499948,22.326290319263467,0
114.187120951984,22.2796740881222,0
114.19555245435984,22.27516704496908,0
114.1800084515058,22.278057898788823,0
114.1881527330062,22.319869291904443,0
114.17482663069896,22.30321724262405,0
114.18010750135612,22.36453484912552,0
114.23992236936664,22.3366362315188,0
114.2382984855552,22.308109229158013,0
114.23083894372488,22.317846870069385,0
114.1760201970381,22.32581181385563,0
114.1827945165308,22.30801239907712,0
114.18573350634176,22.28149835891731,0
114.24090926592643,22.26571845714835,0
114.17250696804456,22.309827602986783,0
114.09234405236278,22.369461567398435,0
114.22129741287408,22.315727577415444,0
114.20050333936544,22.289416740898027,0
114.1695654174278,22.32610966245356,0
114.23008658493396,22.279033535147654,0
114.19887314561674,22.28980528745608,0
114.23417387107456,22.30832747423626,0
114.23050441435512,22.280586666906185,0
114.1867253511922,22.31136256141553,0
114.16395338302264,22.344802606994943,0
114.20168485917804,22.330939282264577,0
114.16881815049184,22.323861010786505,0
114.16809042544996,22.31991460466197,0
114.15611343903096,22.31840540748526,0
114.13416368864952,22.365793534710576,0
114.16445980115478,22.32647960728065,0
114.1232103705629,22.36935733944569,0
114.16476962304988,22.448174901783208,0
114.16446987669944,22.322289414878075,0
114.17989388806764,22.363929806811463,0
114.1676356311364,22.446495426557103,0
114.19256715068902,22.303695114059927,0
114.10935696755674,22.38546261414293,0
114.0253382853974,22.442117078178544,1
113.99746917725476,22.44082426089737,1
114.1925202114355,22.31788219722679,1
114.06333422164502,22.43884311868787,1
114.27275408749216,22.38226950912774,1
114.11715119391202,22.37052015761809,1
113.96972838159002,22.3992329751614,1
114.19524408875508,22.29141319122681,1
114.16489712163614,22.320248533050705,1
114.18967661651924,22.320320708007472,1
114.16688261926036,22.242946420885765,1
114.16301303992948,22.331545647788108,1
114.20067827611156,22.2909880442764,1
114.15313014165838,22.339635899846108,1
113.96688505904028,22.41074313857025,1
114.22316020025232,22.28414699837496,1
114.1154997317369,22.372452074215214,1
114.15450858936782,22.339627065049445,1
114.17064324032518,22.31683528909013,1
114.07412696151148,22.425349809561737,1
114.033430872141,22.451136840759293,1
114.02739663635792,22.443157496616276,1
114.17642789784932,22.31482158316268,1
114.12713302577528,22.505583088592008,1
114.01454479982864,22.44273871903229,1
114.16170878007736,22.454143769781403,1
114.16475012513912,22.44896054952826,1
113.97537612754104,22.395492466848864,1
114.20481062696965,22.429028351531333,1
114.03145376573195,22.437237233354576,1
114.1607217217768,22.33599751129002,1
114.26061756706729,22.303349138632445,1
114.18428044887314,22.327599700790667,1
114.17611738641187,22.30112215107232,1
114.0252549640784,22.213697972040706,1
114.18134950553718,22.340965064345895,1
114.14102590526008,22.33630139589376,1
114.1635956674104,22.329224836828097,1
114.18732636865757,22.30175395604082,1
114.2605985504918,22.304008382640028,1
114.23756369714378,22.426517918042578,1
114.16569259395972,22.447488653847014,1
114.17124548240623,22.304689148581176,1
114.12628528868603,22.26978702663732,1
114.1741473018594,22.302657334829604,1
114.16155658790709,22.3355009104534,1
114.18712385515217,22.319300433053915,1
114.17095315812531,22.332774289154298,1
114.11531510180323,22.37278613380115,1
114.1596538382925,22.336819183956973,1
114.20088179050008,22.40257868822137,1
114.171546091337,22.31119119577947,1
114.1734964697474,22.32834034565128,1
114.19386660109674,22.37533450972668,1
114.1813199328534,22.32689542412748,1
113.99482330557764,22.36898394125308,1
114.16678015624946,22.3193365707208,1
114.22517989670168,22.31630442446852,1
114.22881504149454,22.27787802564981,1
114.1605472054692,22.334173317348174,1
114.1857545320892,22.306991804556255,1
114.19019050763023,22.3147668496935,1
114.17834992365336,22.34314148742666,1
114.18712008638266,22.267843943231235,1
114.15277690654275,22.24824595296074,1
114.13162419727487,22.2619680558703,1
114.0335448635886,22.444201570908856,1
114.1919585193297,22.32945946641298,1
114.01010588102493,22.434101100600905,1
114.15968797431552,22.45429708521141,1
114.17097375052546,22.30452658800636,1
114.1325954812246,22.25851861186137,1
114.19824255704955,22.29089807765923,1
114.0349451344036,22.442857272771416,1
114.18756614812844,22.39143647328085,1
114.05644159615032,22.365980153126003,1
114.1879592897426,22.3284032120216,1
114.20046380563808,22.285145258849592,1
114.19935878020968,22.41332519738234,1
114.13264304625892,22.261525833973884,1
114.11846250019956,22.36926539150693,1
114.15260613099696,22.338552153715334,1
114.16650781336608,22.327166075178148,1
114.154607160938,22.452382010909385,1
114.1673808921702,22.33468860285174,1
114.18824932947211,22.31417097841253,1
114.02821554333592,22.21133466136436,1
114.18660031159492,22.327608608158563,1
114.19479439430675,22.34139759896123,1
114.18177623739126,22.32972198381849,1
114.1581298518002,22.3365210062697,1
114.17273962313952,22.3191742798788,1
114.03423876303738,22.44012945805425,1
114.1747587377303,22.30043581267801,1
114.20657830085854,22.428106927546583,1
114.1581889936769,22.32975710956484,1
114.19637593866476,22.335825552458967,1
114.26045526211178,22.30784646276988,1
114.15545429711092,22.24891459676649,1
114.18734684600147,22.31601328168115,1
114.18631259975425,22.37911892064128,1
114.23129775794274,22.27458102835342,1
114.20810367350074,22.42967794159865,1
114.1675562156788,22.32565803059716,1
114.19538672093825,22.26922489858092,1
114.22518105894558,22.54405285507417,1
114.13852528354133,22.286722821217385,1
114.16835215970414,22.325342003614303,1
114.1555805667291,22.24788511664084,1
114.17123689252956,22.27665808436032,1
114.16355666308895,22.33110319475488,1
114.13577935302256,22.35234746566271,1
114.18370492094766,22.26953285541706,1
114.14793573991724,22.249897777538266,1
114.25356920227505,22.31627541374024,1
114.0579915075079,22.37017146249052,1
114.1702060500968,22.32593810874558,1
114.0069023266037,22.440410034977692,1
114.211051151332,22.288087357454263,1
114.16637171359422,22.32996554753746,1
114.18738574499186,22.31702470608365,1
114.0113285654473,22.44335855344271,1
114.176407863638,22.51785401439434,1
114.0258565120816,22.213481794616253,1
114.0063633852227,22.364589616392863,1
113.98190421286128,22.38697569794663,1
114.2003577748692,22.289380639555585,1
114.23932734889335,22.264707640567103,1
114.1373912244327,22.351273229964924,1
114.05301361707872,22.443441060059744,1
114.17050911474936,22.277804949101704,1
114.17521447648762,22.333478772861792,1
114.17415706780778,22.29944243612285,1
114.19172424437916,22.317069518613064,1
114.11994838216164,22.368426080675537,1
114.193893068778,22.273622987680728,1
114.16622642979812,22.325775346699555,1
114.17493346993363,22.296850659676696,1
114.17094575557888,22.27776884294176,1
114.18626592974648,22.262705552754117,1
114.19315678982618,22.28339421542892,1
114.26002840625158,22.3081356614894,1
114.1650513927191,22.44773243049188,1
114.18087344952916,22.327419209857023,1
114.15598661243212,22.45309560024772,1
114.17296256188568,22.329992930586656,1
114.14845201634095,22.28752858595801,1
114.0188904990063,22.43980813814516,1
114.17959125116678,22.279764697264657,1
114.19209918979708,22.28412579969584,1
113.98848299224736,22.37627333125493,1
114.22114131942652,22.282413680509844,1
114.16507177792644,22.32087165672734,1
114.15479972809896,22.34015087802565,1
114.1430055153394,22.49937429672428,1
114.17355529466704,22.303244313788557,1
114.14449191131752,22.45983041452501,1
114.23000923611536,22.27976504203423,1
114.18146357267592,22.26756425298412,1
113.97770809819733,22.401410311025533,1
114.19369487994472,22.4006922223138,1
114.17107996802268,22.317639028279867,1
114.1277363664654,22.503406950651566,1
114.13747468052412,22.502985196469982,1
114.1720421990025,22.27794949176267,1
114.15714252138557,22.247253166119425,1
114.16486625884406,22.45415306537815,1
114.17082731590035,22.324655789467524,1
114.16415873130651,22.328357945778865,1
114.15609110666506,22.33816432263217,1
114.1818424120912,22.28008071567819,1
114.17587455155513,22.33304531030663,1
114.22315989971644,22.28323490461667,1
114.16800581283869,22.27626059273892,1
114.17525329989104,22.33386708812464,1
114.18276426687844,22.281164361082023,1
114.19494302044296,22.289525824213456,1
114.2261468194996,22.27824911414001,1
114.20121199952403,22.29100602622204,1
114.19131660046452,22.317069555543057,1
113.97867730286067,22.389084909152555,1
114.05234657139184,22.450673926937643,1
114.17284290242348,22.44145664506337,1
114.18061137607026,22.327518552621832,1
114.11078086115675,22.372423125487867,1
113.94893052450944,22.295227687633957,1
114.11185933243924,22.22398736767306,1
114.19685459698704,22.28887539442889,1
114.20904782038868,22.395903724338712,1
114.15535651564134,22.317511280055587,1
114.26910527699542,22.32674279498782,1
114.16942970167943,22.32280446082584,1
114.10777754590156,22.37858069141457,1
114.18659930962932,22.313213842527144,1
114.18058595997933,22.46565824428813,1
114.18234879209344,22.32617294544624,1
114.17477813109784,22.301528517324478,1
114.11300360979618,22.37408563499384,1
114.2059762273481,22.42889268838305,1
114.01201005838946,22.433886324788823,1
114.02572034441148,22.213842895788613,1
114.13227684020003,22.25372324304857,1
114.14052436656364,22.28626271849313,1
114.17964166552062,22.37454069484822,1
114.21039133362105,22.288259077158838,1
114.1736977408675,22.44288347630805,1
114.16216888073656,22.32835777800339,1
114.17839888517628,22.38102463190323,1
114.16179970239229,22.33141911167048,1
114.17368807649434,22.44066198336232,1
114.16112031438878,22.33063338666929,1
114.19106033971994,22.278472715605638,1
113.994592772793,22.36706921435672,1
114.1758648999084,22.32501712128006,1
113.96551890595588,22.3828733470142,1
114.17570944806634,22.343791691529045,1
114.2051024528491,22.431096278531577,1
114.1838019103897,22.268810399271185,1
114.18361942248256,22.307298948654008,1
114.18640281865596,22.27828341361954,1
114.19932505344477,22.384797835095885,1
114.16211970003732,22.33453469082909,1
114.18789114783372,22.325919805598836,1
113.9866795569067,22.41720635281177,1
114.19122918984012,22.31650063570398,1
114.004605282761,22.46761624128704,1
114.17433140349384,22.31894854735157,1
113.99510211091334,22.43087910833349,1
114.15736630253856,22.45220175848624,1
114.19153836945686,22.395608257468204,1
114.25926414802876,22.427754507184897,1
114.20242447179406,22.341342389945936,1
114.0096062249584,22.4457498416948,1
114.15683152827688,22.25120856239268,1
114.18300883499948,22.326290319263467,1
114.187120951984,22.2796740881222,1
114.19555245435984,22.27516704496908,1
114.1800084515058,22.278057898788823,1
114.1881527330062,22.319869291904443,1
114.17482663069896,22.30321724262405,1
114.18010750135612,22.36453484912552,1
114.23992236936664,22.3366362315188,1
114.2382984855552,22.308109229158013,1
114.23083894372488,22.317846870069385,1
114.1760201970381,22.32581181385563,1
114.1827945165308,22.30801239907712,1
114.18573350634176,22.28149835891731,1
114.24090926592643,22.26571845714835,1
114.17250696804456,22.309827602986783,1
114.09234405236278,22.369461567398435,1
114.22129741287408,22.315727577415444,1
114.20050333936544,22.289416740898027,1
114.1695654174278,22.32610966245356,1
114.23008658493396,22.279033535147654,1
114.19887314561674,22.28980528745608,1
114.23417387107456,22.30832747423626,1
114.23050441435512,22.280586666906185,1
114.1867253511922,22.31136256141553,1
114.16395338302264,22.344802606994943,1
114.20168485917804,22.330939282264577,1
114.16881815049184,22.323861010786505,1
114.16809042544996,22.31991460466197,1
114.15611343903096,22.31840540748526,1
114.13416368864952,22.365793534710576,1
114.16445980115478,22.32647960728065,1
114.1232103705629,22.36935733944569,1
114.16476962304988,22.448174901783208,1
114.16446987669944,22.322289414878075,1
114.17989388806764,22.363929806811463,1
114.1676356311364,22.446495426557103,1
114.19256715068902,22.303695114059927,1
114.10935696755674,22.38546261414293,1
114.0253382853974,22.442117078178544,2
113.99746917725476,22.44082426089737,2
114.1925202114355,22.31788219722679,2
114.06333422164502,22.43884311868787,2
114.27275408749216,22.38226950912774,2
114.11715119391202,22.37052015761809,2
113.96972838159002,22.3992329751614,2
114.19524408875508,22.29141319122681,2
114.16489712163614,22.320248533050705,2
114.18967661651924,22.320320708007472,2
114.16688261926036,22.242946420885765,2
114.16301303992948,22.331545647788108,2
114.20067827611156,22.2909880442764,2
114.15313014165838,22.339635899846108,2
113.96688505904028,22.41074313857025,2
114.22316020025232,22.28414699837496,2
114.1154997317369,22.372452074215214,2
114.15450858936782,22.339627065049445,2
114.17064324032518,22.31683528909013,2
114.07412696151148,22.425349809561737,2
114.033430872141,22.451136840759293,2
114.02739663635792,22.443157496616276,2
114.17642789784932,22.31482158316268,2
114.12713302577528,22.505583088592008,2
114.01454479982864,22.44273871903229,2
114.16170878007736,22.454143769781403,2
114.16475012513912,22.44896054952826,2
113.97537612754104,22.395492466848864,2
114.20481062696965,22.429028351531333,2
114.03145376573195,22.437237233354576,2
114.1607217217768,22.33599751129002,2
114.26061756706729,22.303349138632445,2
114.18428044887314,22.327599700790667,2
114.17611738641187,22.30112215107232,2
114.0252549640784,22.213697972040706,2
114.18134950553718,22.340965064345895,2
114.14102590526008,22.33630139589376,2
114.1635956674104,22.329224836828097,2
114.18732636865757,22.30175395604082,2
114.2605985504918,22.304008382640028,2
114.23756369714378,22.426517918042578,2
114.16569259395972,22.447488653847014,2
114.17124548240623,22.304689148581176,2
114.12628528868603,22.26978702663732,2
114.1741473018594,22.302657334829604,2
114.16155658790709,22.3355009104534,2
114.18712385515217,22.319300433053915,2
114.17095315812531,22.332774289154298,2
114.11531510180323,22.37278613380115,2
114.1596538382925,22.336819183956973,2
114.20088179050008,22.40257868822137,2
114.171546091337,22.31119119577947,2
114.1734964697474,22.32834034565128,2
114.19386660109674,22.37533450972668,2
114.1813199328534,22.32689542412748,2
113.99482330557764,22.36898394125308,2
114.16678015624946,22.3193365707208,2
114.22517989670168,22.31630442446852,2
114.22881504149454,22.27787802564981,2
114.1605472054692,22.334173317348174,2
114.1857545320892,22.306991804556255,2
114.19019050763023,22.3147668496935,2
114.17834992365336,22.34314148742666,2
114.18712008638266,22.267843943231235,2
114.15277690654275,22.24824595296074,2
114.13162419727487,22.2619680558703,2
114.0335448635886,22.444201570908856,2
114.1919585193297,22.32945946641298,2
114.01010588102493,22.434101100600905,2
114.15968797431552,22.45429708521141,2
114.17097375052546,22.30452658800636,2
114.1325954812246,22.25851861186137,2
114.19824255704955,22.29089807765923,2
114.0349451344036,22.442857272771416,2
114.18756614812844,22.39143647328085,2
114.05644159615032,22.365980153126003,2
114.1879592897426,22.3284032120216,2
114.20046380563808,22.285145258849592,2
114.19935878020968,22.41332519738234,2
114.13264304625892,22.261525833973884,2
114.11846250019956,22.36926539150693,2
114.15260613099696,22.338552153715334,2
114.16650781336608,22.327166075178148,2
114.154607160938,22.452382010909385,2
114.1673808921702,22.33468860285174,2
114.18824932947211,22.31417097841253,2
114.02821554333592,22.21133466136436,2
114.18660031159492,22.327608608158563,2
114.19479439430675,22.34139759896123,2
114.18177623739126,22.32972198381849,2
114.1581298518002,22.3365210062697,2
114.17273962313952,22.3191742798788,2
114.03423876303738,22.44012945805425,2
114.1747587377303,22.30043581267801,2
114.20657830085854,22.428106927546583,2
114.1581889936769,22.32975710956484,2
114.19637593866476,22.335825552458967,2
114.26045526211178,22.30784646276988,2
114.15545429711092,22.24891459676649,2
114.18734684600147,22.31601328168115,2
114.18631259975425,22.37911892064128,2
114.23129775794274,22.27458102835342,2
114.20810367350074,22.42967794159865,2
114.1675562156788,22.32565803059716,2
114.19538672093825,22.26922489858092,2
114.22518105894558,22.54405285507417,2
114.13852528354133,22.286722821217385,2
114.16835215970414,22.325342003614303,2
114.1555805667291,22.24788511664084,2
114.17123689252956,22.27665808436032,2
114.16355666308895,22.33110319475488,2
114.13577935302256,22.35234746566271,2
114.18370492094766,22.26953285541706,2
114.14793573991724,22.249897777538266,2
114.25356920227505,22.31627541374024,2
114.0579915075079,22.37017146249052,2
114.1702060500968,22.32593810874558,2
114.0069023266037,22.440410034977692,2
114.211051151332,22.288087357454263,2
114.16637171359422,22.32996554753746,2
114.18738574499186,22.31702470608365,2
114.0113285654473,22.44335855344271,2
114.176407863638,22.51785401439434,2
114.0258565120816,22.213481794616253,2
114.0063633852227,22.364589616392863,2
113.98190421286128,22.38697569794663,2
114.2003577748692,22.289380639555585,2
114.23932734889335,22.264707640567103,2
114.1373912244327,22.351273229964924,2
114.05301361707872,22.443441060059744,2
114.17050911474936,22.277804949101704,2
114.17521447648762,22.333478772861792,2
114.17415706780778,22.29944243612285,2
114.19172424437916,22.317069518613064,2
114.11994838216164,22.368426080675537,2
114.193893068778,22.273622987680728,2
114.16622642979812,22.325775346699555,2
114.17493346993363,22.296850659676696,2
114.17094575557888,22.27776884294176,2
114.18626592974648,22.262705552754117,2
114.19315678982618,22.28339421542892,2
114.26002840625158,22.3081356614894,2
114.1650513927191,22.44773243049188,2
114.18087344952916,22.327419209857023,2
114.15598661243212,22.45309560024772,2
114.17296256188568,22.329992930586656,2
114.14845201634095,22.28752858595801,2
114.0188904990063,22.43980813814516,2
114.17959125116678,22.279764697264657,2
114.19209918979708,22.28412579969584,2
113.98848299224736,22.37627333125493,2
114.22114131942652,22.282413680509844,2
114.16507177792644,22.32087165672734,2
114.15479972809896,22.34015087802565,2
114.1430055153394,22.49937429672428,2
114.17355529466704,22.303244313788557,2
114.14449191131752,22.45983041452501,2
114.23000923611536,22.27976504203423,2
114.18146357267592,22.26756425298412,2
113.97770809819733,22.401410311025533,2
114.19369487994472,22.4006922223138,2
114.17107996802268,22.317639028279867,2
114.1277363664654,22.503406950651566,2
114.13747468052412,22.502985196469982,2
114.1720421990025,22.27794949176267,2
114.15714252138557,22.247253166119425,2
114.16486625884406,22.45415306537815,2
114.17082731590035,22.324655789467524,2
114.16415873130651,22.328357945778865,2
114.15609110666506,22.33816432263217,2
114.1818424120912,22.28008071567819,2
114.17587455155513,22.33304531030663,2
114.22315989971644,22.28323490461667,2
114.16800581283869,22.27626059273892,2
114.17525329989104,22.33386708812464,2
114.18276426687844,22.281164361082023,2
114.19494302044296,22.289525824213456,2
114.2261468194996,22.27824911414001,2
114.20121199952403,22.29100602622204,2
114.19131660046452,22.317069555543057,2
113.97867730286067,22.389084909152555,2
114.05234657139184,22.450673926937643,2
114.17284290242348,22.44145664506337,2
114.18061137607026,22.327518552621832,2
114.11078086115675,22.372423125487867,2
113.94893052450944,22.295227687633957,2
114.11185933243924,22.22398736767306,2
114.19685459698704,22.28887539442889,2
114.20904782038868,22.395903724338712,2
114.15535651564134,22.317511280055587,2
114.26910527699542,22.32674279498782,2
114.16942970167943,22.32280446082584,2
114.10777754590156,22.37858069141457,2
114.18659930962932,22.313213842527144,2
114.18058595997933,22.46565824428813,2
114.18234879209344,22.32617294544624,2
114.17477813109784,22.301528517324478,2
114.11300360979618,22.37408563499384,2
114.2059762273481,22.42889268838305,2
114.01201005838946,22.433886324788823,2
114.02572034441148,22.213842895788613,2
114.13227684020003,22.25372324304857,2
114.14052436656364,22.28626271849313,2
114.17964166552062,22.37454069484822,2
114.21039133362105,22.288259077158838,2
114.1736977408675,22.44288347630805,2
114.16216888073656,22.32835777800339,2
114.17839888517628,22.38102463190323,2
114.16179970239229,22.33141911167048,2
114.17368807649434,22.44066198336232,2
114.16112031438878,22.33063338666929,2
114.19106033971994,22.278472715605638,2
113.994592772793,22.36706921435672,2
114.1758648999084,22.32501712128006,2
113.96551890595588,22.3828733470142,2
114.17570944806634,22.343791691529045,2
114.2051024528491,22.431096278531577,2
114.1838019103897,22.268810399271185,2
114.18361942248256,22.307298948654008,2
114.18640281865596,22.27828341361954,2
114.19932505344477,22.384797835095885,2
114.16211970003732,22.33453469082909,2
114.18789114783372,22.325919805598836,2
113.9866795569067,22.41720635281177,2
114.19122918984012,22.31650063570398,2
114.004605282761,22.46761624128704,2
114.17433140349384,22.31894854735157,2
113.99510211091334,22.43087910833349,2
114.15736630253856,22.45220175848624,2
114.19153836945686,22.395608257468204,2
114.25926414802876,22.427754507184897,2
114.20242447179406,22.341342389945936,2
114.0096062249584,22.4457498416948,2
114.15683152827688,22.25120856239268,2
